Date;NK
08/03/2005;1156
08/03/2005;1064
09/03/2005;1066
09/03/2005;1031
09/03/2005;973
09/03/2005;937
09/03/2005;930
09/03/2005;949
09/03/2005;979
09/03/2005;1094
09/03/2005;1450
09/03/2005;1508
09/03/2005;1374
09/03/2005;1308
09/03/2005;1249
09/03/2005;1282
09/03/2005;1253
09/03/2005;1222
09/03/2005;1201
09/03/2005;1238
09/03/2005;1434
09/03/2005;1573
09/03/2005;1552
09/03/2005;1510
09/03/2005;1165
09/03/2005;1177
10/03/2005;1135
10/03/2005;1070
10/03/2005;1034
10/03/2005;1014
10/03/2005;988
10/03/2005;975
10/03/2005;984
10/03/2005;1092
10/03/2005;1454
10/03/2005;1446
10/03/2005;1316
10/03/2005;1283
10/03/2005;1223
10/03/2005;1176
10/03/2005;1041
10/03/2005;1008
10/03/2005;962
10/03/2005;1048
10/03/2005;1145
10/03/2005;1198
10/03/2005;1319
10/03/2005;1274
10/03/2005;1085
10/03/2005;1017
11/03/2005;1039
11/03/2005;1027
11/03/2005;952
11/03/2005;930
11/03/2005;942
11/03/2005;897
11/03/2005;928
11/03/2005;987
11/03/2005;1272
11/03/2005;1452
11/03/2005;1415
11/03/2005;-200
11/03/2005;1203
11/03/2005;1258
11/03/2005;1328
11/03/2005;1260
11/03/2005;1201
11/03/2005;1161
11/03/2005;1254
11/03/2005;1452
11/03/2005;1438
11/03/2005;1273
11/03/2005;1096
11/03/2005;1151
12/03/2005;1189
12/03/2005;1078
12/03/2005;1152
12/03/2005;1128
12/03/2005;1015
12/03/2005;979
12/03/2005;972
12/03/2005;992
12/03/2005;1053
12/03/2005;1140
12/03/2005;1136
12/03/2005;1180
12/03/2005;1131
12/03/2005;1083
12/03/2005;1120
12/03/2005;1038
12/03/2005;1096
12/03/2005;1126
12/03/2005;1153
12/03/2005;1177
12/03/2005;1383
12/03/2005;1363
12/03/2005;1087
12/03/2005;1028
13/03/2005;1017
13/03/2005;1050
13/03/2005;1023
13/03/2005;940
13/03/2005;963
13/03/2005;971
13/03/2005;887
13/03/2005;944
13/03/2005;970
13/03/2005;1034
13/03/2005;1160
13/03/2005;1283
13/03/2005;1387
13/03/2005;1325
13/03/2005;1057
13/03/2005;1078
13/03/2005;1159
13/03/2005;1195
13/03/2005;1217
13/03/2005;1542
13/03/2005;1407
13/03/2005;1189
13/03/2005;1208
13/03/2005;1207
14/03/2005;1056
14/03/2005;1128
14/03/2005;1119
14/03/2005;1077
14/03/2005;1036
14/03/2005;1016
14/03/2005;1103
14/03/2005;1176
14/03/2005;1430
14/03/2005;1572
14/03/2005;1243
14/03/2005;1101
14/03/2005;1103
14/03/2005;1116
14/03/2005;1141
14/03/2005;1151
14/03/2005;1263
14/03/2005;1324
14/03/2005;1533
14/03/2005;1626
14/03/2005;1639
14/03/2005;1346
14/03/2005;1218
14/03/2005;1166
15/03/2005;1095
15/03/2005;958
15/03/2005;960
15/03/2005;972
15/03/2005;911
15/03/2005;923
15/03/2005;981
15/03/2005;1038
15/03/2005;1370
15/03/2005;1471
15/03/2005;1447
15/03/2005;1329
15/03/2005;1197
15/03/2005;1198
15/03/2005;1171
15/03/2005;1191
15/03/2005;1213
15/03/2005;1258
15/03/2005;1413
15/03/2005;1610
15/03/2005;1710
15/03/2005;1515
15/03/2005;1199
15/03/2005;1128
16/03/2005;1108
16/03/2005;1038
16/03/2005;1004
16/03/2005;969
16/03/2005;938
16/03/2005;927
16/03/2005;977
16/03/2005;1011
16/03/2005;1228
16/03/2005;1521
16/03/2005;1425
16/03/2005;1339
16/03/2005;1310
16/03/2005;1250
16/03/2005;1181
16/03/2005;1272
16/03/2005;1231
16/03/2005;1286
16/03/2005;1315
16/03/2005;1494
16/03/2005;1494
16/03/2005;1545
16/03/2005;1354
16/03/2005;1301
17/03/2005;1144
17/03/2005;1080
17/03/2005;1013
17/03/2005;966
17/03/2005;959
17/03/2005;919
17/03/2005;953
17/03/2005;1117
17/03/2005;1485
17/03/2005;1583
17/03/2005;1448
17/03/2005;1294
17/03/2005;1269
17/03/2005;1247
17/03/2005;1239
17/03/2005;1199
17/03/2005;1216
17/03/2005;1131
17/03/2005;1300
17/03/2005;1358
17/03/2005;1492
17/03/2005;1413
17/03/2005;1210
17/03/2005;1196
18/03/2005;1101
18/03/2005;1076
18/03/2005;1040
18/03/2005;989
18/03/2005;966
18/03/2005;912
18/03/2005;960
18/03/2005;1028
18/03/2005;1375
18/03/2005;1522
18/03/2005;1400
18/03/2005;1323
18/03/2005;1250
18/03/2005;1283
18/03/2005;1171
18/03/2005;1264
18/03/2005;1301
18/03/2005;1321
18/03/2005;1343
18/03/2005;1493
18/03/2005;1545
18/03/2005;1477
18/03/2005;1202
18/03/2005;1236
19/03/2005;1206
19/03/2005;1192
19/03/2005;1044
19/03/2005;1053
19/03/2005;1023
19/03/2005;1005
19/03/2005;959
19/03/2005;1049
19/03/2005;1255
19/03/2005;1285
19/03/2005;1254
19/03/2005;1253
19/03/2005;1242
19/03/2005;1212
19/03/2005;1165
19/03/2005;1136
19/03/2005;1233
19/03/2005;1177
19/03/2005;1223
19/03/2005;1360
19/03/2005;1435
19/03/2005;1305
19/03/2005;1199
19/03/2005;1217
20/03/2005;1200
20/03/2005;1150
20/03/2005;1086
20/03/2005;1027
20/03/2005;993
20/03/2005;985
20/03/2005;934
20/03/2005;977
20/03/2005;970
20/03/2005;1041
20/03/2005;1144
20/03/2005;1209
20/03/2005;1083
20/03/2005;1063
20/03/2005;988
20/03/2005;1060
20/03/2005;1087
20/03/2005;1153
20/03/2005;1167
20/03/2005;1370
20/03/2005;1403
20/03/2005;1364
20/03/2005;1111
20/03/2005;1091
21/03/2005;1107
21/03/2005;1095
21/03/2005;1027
21/03/2005;996
21/03/2005;955
21/03/2005;947
21/03/2005;1003
21/03/2005;1120
21/03/2005;1476
21/03/2005;1653
21/03/2005;1403
21/03/2005;1241
21/03/2005;1176
21/03/2005;1160
21/03/2005;1224
21/03/2005;1175
21/03/2005;1235
21/03/2005;1288
21/03/2005;1512
21/03/2005;1609
21/03/2005;1537
21/03/2005;1315
21/03/2005;1155
21/03/2005;1033
22/03/2005;1078
22/03/2005;1069
22/03/2005;952
22/03/2005;910
22/03/2005;878
22/03/2005;899
22/03/2005;939
22/03/2005;1001
22/03/2005;1303
22/03/2005;1557
22/03/2005;1402
22/03/2005;1380
22/03/2005;1350
22/03/2005;1283
22/03/2005;1293
22/03/2005;1197
22/03/2005;1142
22/03/2005;1147
22/03/2005;1448
22/03/2005;1487
22/03/2005;1476
22/03/2005;1282
22/03/2005;1147
22/03/2005;1130
23/03/2005;1154
23/03/2005;1049
23/03/2005;1056
23/03/2005;1011
23/03/2005;993
23/03/2005;976
23/03/2005;1050
23/03/2005;1143
23/03/2005;1606
23/03/2005;1592
23/03/2005;1510
23/03/2005;1421
23/03/2005;1169
23/03/2005;1187
23/03/2005;1171
23/03/2005;1175
23/03/2005;1216
23/03/2005;1239
23/03/2005;1463
23/03/2005;1616
23/03/2005;1663
23/03/2005;1445
23/03/2005;1293
23/03/2005;1354
24/03/2005;1251
24/03/2005;1222
24/03/2005;1044
24/03/2005;1006
24/03/2005;953
24/03/2005;959
24/03/2005;949
24/03/2005;1073
24/03/2005;1499
24/03/2005;1404
24/03/2005;1465
24/03/2005;1474
24/03/2005;1611
24/03/2005;1590
24/03/2005;1422
24/03/2005;1273
24/03/2005;1296
24/03/2005;1247
24/03/2005;1359
24/03/2005;1726
24/03/2005;1818
24/03/2005;1667
24/03/2005;1549
24/03/2005;1385
25/03/2005;1320
25/03/2005;1205
25/03/2005;1099
25/03/2005;1106
25/03/2005;1099
25/03/2005;1042
25/03/2005;980
25/03/2005;1138
25/03/2005;1517
25/03/2005;1537
25/03/2005;1296
25/03/2005;1255
25/03/2005;1367
25/03/2005;1473
25/03/2005;1422
25/03/2005;1378
25/03/2005;1446
25/03/2005;1473
25/03/2005;1619
25/03/2005;1673
25/03/2005;1605
25/03/2005;1460
25/03/2005;1407
25/03/2005;1286
26/03/2005;1372
26/03/2005;1312
26/03/2005;1205
26/03/2005;1167
26/03/2005;1122
26/03/2005;1126
26/03/2005;1121
26/03/2005;1135
26/03/2005;1248
26/03/2005;1325
26/03/2005;1347
26/03/2005;1317
26/03/2005;1243
26/03/2005;1169
26/03/2005;1085
26/03/2005;1177
26/03/2005;1207
26/03/2005;1269
26/03/2005;1205
26/03/2005;1218
26/03/2005;1183
26/03/2005;1242
26/03/2005;1263
26/03/2005;1139
27/03/2005;1166
27/03/2005;1079
27/03/2005;1008
27/03/2005;1034
27/03/2005;1001
27/03/2005;977
27/03/2005;986
27/03/2005;1082
27/03/2005;1068
27/03/2005;1136
27/03/2005;1184
27/03/2005;1179
27/03/2005;1182
27/03/2005;1082
27/03/2005;996
27/03/2005;1024
27/03/2005;1093
27/03/2005;1170
27/03/2005;1153
27/03/2005;1220
27/03/2005;1218
27/03/2005;1172
27/03/2005;1182
27/03/2005;1160
28/03/2005;1106
28/03/2005;1031
28/03/2005;1015
28/03/2005;1003
28/03/2005;951
28/03/2005;938
28/03/2005;933
28/03/2005;1010
28/03/2005;1025
28/03/2005;1086
28/03/2005;1111
28/03/2005;1129
28/03/2005;1097
28/03/2005;1029
28/03/2005;1071
28/03/2005;1053
28/03/2005;1055
28/03/2005;1176
28/03/2005;1293
28/03/2005;1307
28/03/2005;1163
28/03/2005;1103
28/03/2005;1120
28/03/2005;1107
29/03/2005;1078
29/03/2005;963
29/03/2005;923
29/03/2005;853
29/03/2005;883
29/03/2005;921
29/03/2005;1031
29/03/2005;1371
29/03/2005;1519
29/03/2005;1409
29/03/2005;1303
29/03/2005;1184
29/03/2005;1202
29/03/2005;1197
29/03/2005;1234
29/03/2005;1247
29/03/2005;1234
29/03/2005;1339
29/03/2005;1331
29/03/2005;1251
29/03/2005;1267
29/03/2005;1145
29/03/2005;1010
29/03/2005;1025
30/03/2005;1024
30/03/2005;938
30/03/2005;905
30/03/2005;826
30/03/2005;879
30/03/2005;901
30/03/2005;948
30/03/2005;1250
30/03/2005;1263
30/03/2005;1319
30/03/2005;1202
30/03/2005;1109
30/03/2005;1136
30/03/2005;1082
30/03/2005;1070
30/03/2005;1070
30/03/2005;1123
30/03/2005;1271
30/03/2005;1304
30/03/2005;1360
30/03/2005;1278
30/03/2005;1130
30/03/2005;1066
30/03/2005;1090
31/03/2005;1013
31/03/2005;998
31/03/2005;923
31/03/2005;904
31/03/2005;884
31/03/2005;936
31/03/2005;1068
31/03/2005;1531
31/03/2005;1184
31/03/2005;1064
31/03/2005;996
31/03/2005;984
31/03/2005;980
31/03/2005;970
31/03/2005;940
31/03/2005;963
31/03/2005;961
31/03/2005;1067
31/03/2005;1084
31/03/2005;1102
31/03/2005;976
31/03/2005;895
31/03/2005;886
31/03/2005;886
01/04/2005;848
01/04/2005;818
01/04/2005;848
01/04/2005;826
01/04/2005;818
01/04/2005;868
01/04/2005;901
01/04/2005;1044
01/04/2005;1030
01/04/2005;965
01/04/2005;948
01/04/2005;939
01/04/2005;925
01/04/2005;924
01/04/2005;891
01/04/2005;897
01/04/2005;939
01/04/2005;943
01/04/2005;928
01/04/2005;961
01/04/2005;867
01/04/2005;823
01/04/2005;835
01/04/2005;893
02/04/2005;965
02/04/2005;838
02/04/2005;835
02/04/2005;820
02/04/2005;815
02/04/2005;842
02/04/2005;884
02/04/2005;922
02/04/2005;903
02/04/2005;899
02/04/2005;890
02/04/2005;877
02/04/2005;867
02/04/2005;892
02/04/2005;889
02/04/2005;900
02/04/2005;910
02/04/2005;947
02/04/2005;947
02/04/2005;936
02/04/2005;925
02/04/2005;885
02/04/2005;891
02/04/2005;904
03/04/2005;929
03/04/2005;951
03/04/2005;938
03/04/2005;921
03/04/2005;850
03/04/2005;811
03/04/2005;848
03/04/2005;882
03/04/2005;936
03/04/2005;1022
03/04/2005;970
03/04/2005;1000
03/04/2005;996
03/04/2005;928
03/04/2005;933
03/04/2005;956
03/04/2005;968
03/04/2005;953
03/04/2005;1015
03/04/2005;1248
03/04/2005;1180
03/04/2005;1102
03/04/2005;1116
03/04/2005;1100
04/04/2005;1012
04/04/2005;944
04/04/2005;912
04/04/2005;887
04/04/2005;864
04/04/2005;888
04/04/2005;1031
04/04/2005;1384
04/04/2005;1446
04/04/2005;1297
04/04/2005;1314
04/04/2005;1163
04/04/2005;1142
04/04/2005;1003
